,CHP1_Electricity_Generation_(kW),CHP2_Electricity_Generation_(kW),CHP1_Heat_Output_(kW),CHP2_Heat_Output_(kW),Boiler_Heat_Output_(kW),Feels-Like Temperature Deg C,Wind Speed ms,Energy Usage KW,Day ahead UK electricity price,Site_Heat_Demand_(kW),Import_Electricity_(kW),Export_Electricity_(kW)
12/07/2020 10:30,1061.875,1488.125,1218.75,2343.75,0,15.8,3.4,9171,24.965,3562.5,9171,-601.8515899
12/07/2020 11:00,1078.59375,1487.96875,1281.25,2312.5,0,16.3,4,9172,25.2,3593.75,9172,-611.0926171
12/07/2020 11:30,1090.15625,1488.59375,1281.25,2281.25,0,16.3,4,9173,26.605,3562.5,9173,-649.0644343
12/07/2020 12:00,1102.03125,1488.4375,1281.25,2250,0,17.8,3.4,9174,28.01,3531.25,9174,-629.7465062
12/07/2020 12:30,1105.3125,1488.28125,1250,2218.75,0,17.8,3.4,9175,26.105,3468.75,9175,-629.6882571
12/07/2020 13:00,1107.5,1489.0625,1218.75,2187.5,0,18.5,2.8,9176,24.2,3406.25,9176,-648.7324148
12/07/2020 13:30,1108.125,1488.75,1187.5,2156.25,0,18.5,2.8,9177,22.095,3343.75,9177,-696.4753254
12/07/2020 14:00,1092.34375,1488.4375,1156.25,2093.75,0,19.8,1.5,9178,19.99,3250,9178,-677.6758137
12/07/2020 14:30,1065.78125,1483.28125,1125,2062.5,0,19.8,1.5,9179,19.995,3187.5,9179,-630.5183059
12/07/2020 15:00,1063.90625,1479.53125,1093.75,2031.25,0,20.1,1.4,9180,20,3125,9180,-630.6231542
12/07/2020 15:30,1061.40625,1476.875,1062.5,2000,0,20.1,1.4,9181,22.945,3062.5,9181,-630.7192651
12/07/2020 16:00,1066.25,1476.40625,1031.25,1968.75,0,20.7,0.1,9182,25.89,3000,9182,-630.6377164
12/07/2020 16:30,1075.9375,1474.6875,1031.25,1937.5,0,20.7,0.1,9183,29.35,2968.75,9183,-659.1384227
12/07/2020 17:00,1065.3125,1473.90625,1000,1906.25,0,19.7,3.1,9184,32.81,2906.25,9184,-668.9007788
12/07/2020 17:30,1041.25,1472.96875,968.75,1906.25,0,19.7,3.1,9185,33.855,2875,9185,-659.817024
12/07/2020 18:00,957.96875,1472.03125,875,1875,0,18.8,3.6,9186,34.9,2750,9186,-546.7898702
12/07/2020 18:30,884.84375,1471.875,812.5,1906.25,0,18.8,3.6,9187,35.57,2718.75,9187,-433.5588448
12/07/2020 19:00,818.59375,1471.25,750,1968.75,0,18.9,1.5,9188,36.24,2718.75,9188,-301.1089146
12/07/2020 19:30,756.71875,1471.25,656.25,2000,0,18.9,1.5,9189,35.515,2656.25,9189,-244.9637629
12/07/2020 20:00,687.8125,1471.71875,593.75,2062.5,0,17.5,1.4,9190,34.79,2656.25,9190,-141.1921986
12/07/2020 20:30,612.96875,1471.40625,531.25,2125,0,17.5,1.4,9191,34.395,2656.25,9191,-37.54586973
12/07/2020 21:00,528.75,1472.5,468.75,2156.25,0,12.9,4,9192,34,2625,9192,0
12/07/2020 21:30,468.75,1472.96875,406.25,2156.25,0,12.9,4,9193,33.125,2562.5,9193,0
12/07/2020 22:00,419.0625,1478.4375,343.75,2187.5,0,13.5,2.9,9194,32.25,2531.25,9194,0
12/07/2020 22:30,339.375,1481.875,281.25,2218.75,0,13.5,2.9,9195,32.125,2500,9195,0
12/07/2020 23:00,265.46875,1484.375,218.75,2281.25,0,12.5,2.9,9196,32,2500,9196,0
12/07/2020 23:30,183.125,1484.84375,156.25,2343.75,0,12.5,2.9,9197,27.915,2500,9197,0
13/07/2020 00:00,109.375,1486.25,93.75,2375,0,11.9,2.5,9198,23.83,2468.75,9198,0
13/07/2020 00:30,49.84375,1486.09375,31.25,2437.5,0,11.9,2.5,9199,23.39,2468.75,9199,0
13/07/2020 01:00,0,1486.875,0,2437.5,0,10.7,2.7,9200,22.95,2437.5,9200,0
13/07/2020 01:30,0,1487.34375,0,2468.75,0,10.7,2.7,9201,22.425,2468.75,9201,0
13/07/2020 02:00,0,1487.5,0,2468.75,0,10,2.5,9202,21.9,2468.75,9202,0
13/07/2020 02:30,0,1484.0625,0,2468.75,0,10,2.5,9203,21.91,2468.75,9203,0
13/07/2020 03:00,0,1484.375,0,2500,0,10.6,2.1,9204,21.92,2500,9204,0
13/07/2020 03:30,0,1482.8125,0,2500,0,10.6,2.1,9205,22.54,2500,9205,0
13/07/2020 04:00,74.21875,1483.125,125,2500,0,11.2,1.1,9206,23.16,2625,9206,0
13/07/2020 04:30,173.59375,1482.5,250,2500,0,11.2,1.1,9207,26.665,2750,9207,0
13/07/2020 05:00,272.34375,1481.25,375,2531.25,0,11.8,1.4,9208,30.17,2906.25,9208,0
13/07/2020 05:30,371.25,1480.9375,500,2531.25,0,11.8,1.4,9209,32.235,3031.25,9209,0
13/07/2020 06:00,470.625,1481.40625,625,2531.25,0,12.3,2,9210,34.3,3156.25,9210,0
13/07/2020 06:30,570,1482.5,750,2500,0,12.3,2,9211,33.68,3250,9211,0
13/07/2020 07:00,667.1875,1482.96875,875,2468.75,0,13.9,3.2,9212,33.06,3343.75,9212,0
13/07/2020 07:30,759.0625,1483.59375,968.75,2437.5,0,13.9,3.2,9213,32.985,3406.25,9213,0
13/07/2020 08:00,847.5,1484.375,1062.5,2375,0,15.5,3.7,9214,32.91,3437.5,9214,0
13/07/2020 08:30,936.40625,1484.84375,1156.25,2375,0,15.5,3.7,9215,31.72,3531.25,9215,0
13/07/2020 09:00,1023.90625,1485,1250,2343.75,0,16.6,4.4,9216,30.53,3593.75,9216,0
13/07/2020 09:30,1108.90625,1485,1343.75,2312.5,0,16.6,4.4,9217,29.965,3656.25,9217,0
13/07/2020 10:00,1196.09375,1488.125,1437.5,2250,0,17.4,4.9,9218,29.4,3687.5,9218,0
13/07/2020 10:30,1281.5625,1488.4375,1531.25,2187.5,0,17.4,4.9,9219,29.585,3718.75,9219,0
13/07/2020 11:00,1366.25,1490,1625,2125,0,17.5,5.1,9220,29.77,3750,9220,0
13/07/2020 11:30,1382.03125,1489.0625,1593.75,2062.5,0,17.5,5.1,9221,30.17,3656.25,9221,0
13/07/2020 12:00,1367.34375,1489.375,1562.5,2031.25,0,17.8,6.3,9222,30.57,3593.75,9222,0
13/07/2020 12:30,1351.25,1488.125,1531.25,2000,0,17.8,6.3,9223,29.285,3531.25,9223,0
13/07/2020 13:00,1324.53125,1484.6875,1500,1968.75,0,18,6.1,9224,28,3468.75,9224,0
13/07/2020 13:30,1308.59375,1480.46875,1437.5,1937.5,0,18,6.1,9225,28.345,3375,9225,0
13/07/2020 14:00,1289.53125,1475,1406.25,1906.25,0,18.7,6.1,9226,28.69,3312.5,9226,0
13/07/2020 14:30,1254.21875,1471.5625,1343.75,1875,0,18.7,6.1,9227,29.195,3218.75,9227,0
13/07/2020 15:00,1212.34375,1470.625,1312.5,1875,0,18.8,6,9228,29.7,3187.5,9228,0
13/07/2020 15:30,1187.8125,1469.53125,1281.25,1875,0,18.8,6,9229,31.185,3156.25,9229,0
13/07/2020 16:00,1162.65625,1469.0625,1250,1875,0,17.1,7.3,9230,32.67,3125,9230,0
13/07/2020 16:30,1151.40625,1468.90625,1250,1875,0,17.1,7.3,9231,35.005,3125,9231,0
13/07/2020 17:00,1144.375,1468.90625,1218.75,1906.25,0,16.9,6.7,9232,37.34,3125,9232,-27.68722036
13/07/2020 17:30,1125,1468.59375,1187.5,1937.5,0,16.9,6.7,9233,38.67,3125,9233,-85.35267194
13/07/2020 18:00,1094.0625,1467.8125,1156.25,1968.75,0,16.4,5.1,9234,40,3125,9234,-152.7921294
13/07/2020 18:30,1076.71875,1467.34375,1125,2000,0,16.4,5.1,9235,39.545,3125,9235,-191.3231374
13/07/2020 19:00,1036.5625,1467.65625,1093.75,2031.25,0,16,4.3,9236,39.09,3125,9236,-220.7150539
13/07/2020 19:30,1001.875,1467.65625,1062.5,2062.5,0,16,4.3,9237,37.455,3125,9237,-259.5606066
13/07/2020 20:00,919.21875,1469.375,968.75,2093.75,0,15.9,4.2,9238,35.82,3062.5,9238,-203.770774
13/07/2020 20:30,847.03125,1472.03125,875,2125,0,15.9,4.2,9239,35.35,3000,9239,-138.2185853
13/07/2020 21:00,763.59375,1476.71875,812.5,2187.5,0,16.5,2.9,9240,34.88,3000,9240,-44.18898994
13/07/2020 21:30,683.28125,1481.5625,718.75,2218.75,0,16.5,2.9,9241,33.63,2937.5,9241,0
13/07/2020 22:00,621.40625,1483.90625,656.25,2250,0,15.9,3.2,9242,32.38,2906.25,9242,0
13/07/2020 22:30,571.40625,1485.15625,593.75,2281.25,0,15.9,3.2,9243,29.775,2875,9243,0
13/07/2020 23:00,507.5,1486.09375,531.25,2343.75,0,14.6,5.2,9244,27.17,2875,9244,0
13/07/2020 23:30,443.75,1486.40625,468.75,2375,0,14.6,5.2,9245,26.6,2843.75,9245,0
14/07/2020 00:00,367.5,1486.25,375,2437.5,0,15.8,2,9246,26.03,2812.5,9246,0
14/07/2020 00:30,289.53125,1486.875,312.5,2468.75,0,15.8,2,9247,25.355,2781.25,9247,0
14/07/2020 01:00,221.71875,1488.125,250,2468.75,0,15,3.2,9248,24.68,2718.75,9248,0
14/07/2020 01:30,167.1875,1488.75,187.5,2468.75,0,15,3.2,9249,24.46,2656.25,9249,0
14/07/2020 02:00,99.84375,1489.0625,125,2468.75,0,14.4,3.7,9250,24.24,2593.75,9250,0
14/07/2020 02:30,50,1489.375,62.5,2468.75,0,14.4,3.7,9251,23.95,2531.25,9251,0
14/07/2020 03:00,31.5625,1489.53125,0,2531.25,0,14.2,3.5,9252,23.66,2531.25,9252,0
14/07/2020 03:30,103.90625,1490,93.75,2531.25,0,14.2,3.5,9253,23.56,2625,9253,0
14/07/2020 04:00,182.5,1490.625,187.5,2531.25,0,14.2,2.4,9254,23.46,2718.75,9254,0
14/07/2020 04:30,265.9375,1489.84375,312.5,2531.25,0,14.2,2.4,9255,23.56,2843.75,9255,0
14/07/2020 05:00,346.71875,1489.53125,437.5,2531.25,0,14,2.5,9256,23.66,2968.75,9256,0
14/07/2020 05:30,441.5625,1490.46875,562.5,2531.25,0,14,2.5,9257,24.615,3093.75,9257,0
14/07/2020 06:00,539.53125,1490.15625,687.5,2531.25,0,13.7,3.6,9258,25.57,3218.75,9258,0
14/07/2020 06:30,634.21875,1489.6875,812.5,2500,0,13.7,3.6,9259,27.355,3312.5,9259,0
14/07/2020 07:00,727.03125,1489.375,937.5,2500,0,14.3,3.8,9260,29.14,3437.5,9260,0
14/07/2020 07:30,797.5,1489.84375,1031.25,2468.75,0,14.3,3.8,9261,30.52,3500,9261,0
14/07/2020 08:00,897.5,1489.21875,1187.5,2468.75,0,15.2,3.3,9262,31.9,3656.25,9262,0
14/07/2020 08:30,982.34375,1488.28125,1312.5,2500,0,15.2,3.3,9263,31.785,3812.5,9263,0
14/07/2020 09:00,1057.03125,1488.125,1437.5,2500,0,14.3,5.2,9264,31.67,3937.5,9264,0
14/07/2020 09:30,1132.96875,1487.03125,1562.5,2500,0,14.3,5.2,9265,31.835,4062.5,9265,0
14/07/2020 10:00,1232.34375,1487.65625,1687.5,2500,0,14.4,5.8,9266,32,4187.5,9266,0
14/07/2020 10:30,1295.46875,1487.03125,1812.5,2437.5,0,14.4,5.8,9267,32.2,4250,9267,-53.18227638
14/07/2020 11:00,1323.125,1486.71875,1843.75,2437.5,0,14.5,5.6,9268,32.4,4281.25,9268,-33.57310309
14/07/2020 11:30,1337.96875,1486.40625,1875,2406.25,0,14.5,5.6,9269,33.175,4281.25,9269,-4.653003749
14/07/2020 12:00,1353.90625,1486.5625,1875,2375,0,14.9,4.7,9270,33.95,4250,9270,-13.90276832
14/07/2020 12:30,1365.625,1485.9375,1843.75,2343.75,0,14.9,4.7,9271,32.995,4187.5,9271,-23.24573135
14/07/2020 13:00,1367.96875,1485.625,1812.5,2312.5,0,15.1,4.5,9272,32.04,4125,9272,-32.75761659
14/07/2020 13:30,1360,1486.09375,1781.25,2281.25,0,15.1,4.5,9273,32.045,4062.5,9273,-71.09640271
14/07/2020 14:00,1343.75,1486.09375,1750,2250,0,16.1,4,9274,32.05,4000,9274,-100.048539
14/07/2020 14:30,1317.8125,1485.46875,1687.5,2218.75,0,16.1,4,9275,31.885,3906.25,9275,-138.7426443
14/07/2020 15:00,1317.5,1484.53125,1656.25,2187.5,0,15.9,4.7,9276,31.72,3843.75,9276,-186.5146794
14/07/2020 15:30,1287.96875,1483.90625,1562.5,2125,0,15.9,4.7,9277,32.685,3687.5,9277,-225.2757711
14/07/2020 16:00,1272.5,1484.84375,1500,2093.75,0,15.5,5.4,9278,33.65,3593.75,9278,-282.8451117
14/07/2020 16:30,1260.625,1484.84375,1437.5,2093.75,0,15.5,5.4,9279,35.85,3531.25,9279,-321.2654465
14/07/2020 17:00,1245,1484.84375,1375,2093.75,0,15.9,4.1,9280,38.05,3468.75,9280,-378.8551743
14/07/2020 17:30,1206.5625,1484.0625,1312.5,2093.75,0,15.9,4.1,9281,39.265,3406.25,9281,-398.6856939
14/07/2020 18:00,1111.875,1483.90625,1250,2093.75,0,14.7,5.2,9282,40.48,3343.75,9282,-314.5058282
14/07/2020 18:30,1011.875,1484.0625,1125,2125,0,14.7,5.2,9283,40.22,3250,9283,-220.8694138
14/07/2020 19:00,918.4375,1483.59375,1000,2156.25,0,14.5,4.4,9284,39.96,3156.25,9284,-155.7715676
14/07/2020 19:30,819.0625,1483.90625,875,2187.5,0,14.5,4.4,9285,38.23,3062.5,9285,-62.12059098
14/07/2020 20:00,726.5625,1485.15625,781.25,2218.75,0,13.1,4.6,9286,36.5,3000,9286,-6.522980184
14/07/2020 20:30,629.375,1485.3125,687.5,2281.25,0,13.1,4.6,9287,36.4,2968.75,9287,0
14/07/2020 21:00,539.375,1485,593.75,2312.5,0,11.5,2.4,9288,36.3,2906.25,9288,0
14/07/2020 21:30,460.9375,1485.3125,500,2375,0,11.5,2.4,9289,34,2875,9289,0
14/07/2020 22:00,394.0625,1486.5625,437.5,2375,0,10.5,2.9,9290,31.7,2812.5,9290,0
14/07/2020 22:30,323.90625,1487.5,375,2437.5,0,10.5,2.9,9291,30.905,2812.5,9291,0
14/07/2020 23:00,253.4375,1487.96875,312.5,2500,0,10,2.1,9292,30.11,2812.5,9292,0
14/07/2020 23:30,184.0625,1486.09375,250,2531.25,0,10,2.1,9293,28.32,2781.25,9293,0
15/07/2020 00:00,121.25,1485.78125,187.5,2562.5,0,8.7,2.4,9294,26.53,2750,9294,0
15/07/2020 00:30,60.9375,1484.21875,125,2593.75,0,8.7,2.4,9295,26.43,2718.75,9295,0
15/07/2020 01:00,0,1484.375,62.5,2625,0,8.7,1.8,9296,26.33,2687.5,9296,0
15/07/2020 01:30,0,1484.84375,0,2656.25,0,8.7,1.8,9297,25.775,2656.25,9297,0
15/07/2020 02:00,0,1484.6875,0,2656.25,0,8,2.5,9298,25.22,2656.25,9298,0
15/07/2020 02:30,0,1485.78125,0,2687.5,0,8,2.5,9299,24.61,2687.5,9299,0
15/07/2020 03:00,24.21875,1485.3125,0,2656.25,0,7.6,2.2,9300,24,2656.25,9300,0
15/07/2020 03:30,100.9375,1484.53125,93.75,2687.5,0,7.6,2.2,9301,24.05,2781.25,9301,0
15/07/2020 04:00,186.40625,1484.6875,187.5,2687.5,0,8.2,0.6,9302,24.1,2875,9302,0
15/07/2020 04:30,278.90625,1483.75,312.5,2687.5,0,8.2,0.6,9303,25.155,3000,9303,0
15/07/2020 05:00,377.5,1484.0625,437.5,2656.25,0,8.3,1.5,9304,26.21,3093.75,9304,0
15/07/2020 05:30,477.34375,1483.59375,562.5,2687.5,0,8.3,1.5,9305,29.245,3250,9305,0
15/07/2020 06:00,576.09375,1483.28125,687.5,2656.25,0,10.9,1.6,9306,32.28,3343.75,9306,0
15/07/2020 06:30,675.3125,1483.125,812.5,2625,0,10.9,1.6,9307,30.63,3437.5,9307,0
15/07/2020 07:00,773.59375,1484.6875,937.5,2593.75,0,13,2.2,9308,28.98,3531.25,9308,0
15/07/2020 07:30,866.25,1484.84375,1062.5,2562.5,0,13,2.2,9309,33.59,3625,9309,0
15/07/2020 08:00,965.3125,1487.5,1187.5,2531.25,0,14.1,3.2,9310,38.2,3718.75,9310,0
15/07/2020 08:30,1064.375,1486.5625,1312.5,2500,0,14.1,3.2,9311,37.1,3812.5,9311,-47.94878285
15/07/2020 09:00,1147.65625,1486.25,1437.5,2468.75,0,14.8,3.9,9312,36,3906.25,9312,-75.05151226
15/07/2020 09:30,1247.03125,1485.9375,1562.5,2437.5,0,14.8,3.9,9313,35.48,4000,9313,-140.0532476
15/07/2020 10:00,1345.625,1485.78125,1687.5,2406.25,0,14.4,4.9,9314,34.96,4093.75,9314,-233.715874
15/07/2020 10:30,1421.25,1485.15625,1812.5,2406.25,0,14.4,4.9,9315,37.09,4218.75,9315,-308.715874
15/07/2020 11:00,1438.59375,1485.46875,1843.75,2343.75,0,14.9,4.6,9316,39.22,4187.5,9316,-251.0882843
15/07/2020 11:30,1451.875,1485.15625,1875,2312.5,0,14.9,4.6,9317,38.355,4187.5,9317,-222.1973095
15/07/2020 12:00,1458.75,1486.09375,1875,2312.5,0,15.3,4,9318,37.49,4187.5,9318,-212.5019398
15/07/2020 12:30,1459.21875,1485.78125,1875,2343.75,0,15.3,4,9319,35.795,4218.75,9319,-183.849786
15/07/2020 13:00,1458.28125,1485.3125,1875,2312.5,0,14.7,4.7,9320,34.1,4187.5,9320,-241.1744807
15/07/2020 13:30,1451.40625,1484.6875,1875,2312.5,0,14.7,4.7,9321,31.05,4187.5,9321,-269.9635197
15/07/2020 14:00,1417.34375,1485.15625,1843.75,2312.5,0,14.9,4.2,9322,28,4156.25,9322,-261.0399498
15/07/2020 14:30,1398.4375,1484.6875,1812.5,2312.5,0,14.9,4.2,9323,29.175,4125,9323,-270.9508409
15/07/2020 15:00,1382.65625,1481.40625,1781.25,2312.5,0,15.5,2.6,9324,30.35,4093.75,9324,-290.4056542
15/07/2020 15:30,1359.375,1480.625,1750,2312.5,0,15.5,2.6,9325,33.47,4062.5,9325,-319.5034132
15/07/2020 16:00,1347.1875,1482.34375,1718.75,2312.5,0,14.3,4.5,9326,36.59,4031.25,9326,-357.8975359
15/07/2020 16:30,1327.03125,1482.34375,1687.5,2312.5,0,14.3,4.5,9327,37.825,4000,9327,-386.9224835
15/07/2020 17:00,1288.125,1482.96875,1625,2312.5,0,13.4,6.3,9328,39.06,3937.5,9328,-387.6360342
15/07/2020 17:30,1250,1483.4375,1593.75,2312.5,0,13.4,6.3,9329,40.365,3906.25,9329,-416.9871764
15/07/2020 18:00,1210.3125,1483.75,1562.5,2312.5,0,13.6,5.2,9330,41.67,3875,9330,-417.7211142
15/07/2020 18:30,1179.6875,1483.75,1531.25,2343.75,0,13.6,5.2,9331,40.52,3875,9331,-437.391449
15/07/2020 19:00,1131.09375,1484.0625,1468.75,2343.75,0,13.8,4.2,9332,39.37,3812.5,9332,-428.7416495
15/07/2020 19:30,1031.71875,1482.96875,1343.75,2343.75,0,13.8,4.2,9333,37.76,3687.5,9333,-354.2163791
15/07/2020 20:00,932.65625,1482.8125,1218.75,2343.75,0,13.9,3.7,9334,36.15,3562.5,9334,-279.6678092
15/07/2020 20:30,833.75,1483.125,1093.75,2375,0,13.9,3.7,9335,34.625,3468.75,9335,-195.5578423
15/07/2020 21:00,741.875,1483.59375,968.75,2406.25,0,13.8,3.5,9336,33.1,3375,9336,-101.7641555
15/07/2020 21:30,676.71875,1484.375,875,2437.5,0,13.8,3.5,9337,32.77,3312.5,9337,-55.21535011
15/07/2020 22:00,597.34375,1484.84375,781.25,2437.5,0,13.6,4.1,9338,32.44,3218.75,9338,0
15/07/2020 22:30,520.46875,1487.96875,687.5,2437.5,0,13.6,4.1,9339,31.885,3125,9339,0
15/07/2020 23:00,444.6875,1488.4375,593.75,2468.75,0,13.2,4.4,9340,31.33,3062.5,9340,0
15/07/2020 23:30,357.8125,1486.71875,500,2500,0,13.2,4.4,9341,30.025,3000,9341,0
16/07/2020 00:00,294.6875,1486.71875,406.25,2500,0,13.1,4.1,9342,28.72,2906.25,9342,0
16/07/2020 00:30,234.21875,1486.875,343.75,2500,0,13.1,4.1,9343,27.545,2843.75,9343,0
16/07/2020 01:00,173.75,1485.46875,250,2531.25,0,13.3,3.9,9344,26.37,2781.25,9344,0
16/07/2020 01:30,113.59375,1485.46875,156.25,2531.25,0,13.3,3.9,9345,25.655,2687.5,9345,0
16/07/2020 02:00,50.15625,1485.9375,62.5,2531.25,0,13.2,3.9,9346,24.94,2593.75,9346,0
16/07/2020 02:30,0,1485.78125,0,2562.5,0,13.2,3.9,9347,24.455,2562.5,9347,0
16/07/2020 03:00,0,1487.03125,0,2593.75,0,13.4,3.3,9348,23.97,2593.75,9348,0
16/07/2020 03:30,79.0625,1487.5,125,2562.5,0,13.4,3.3,9349,24.315,2687.5,9349,0
16/07/2020 04:00,163.4375,1486.875,250,2593.75,0,13.3,3.6,9350,24.66,2843.75,9350,0
16/07/2020 04:30,246.71875,1487.1875,375,2562.5,0,13.3,3.6,9351,24.83,2937.5,9351,0
16/07/2020 05:00,337.96875,1485.625,500,2531.25,0,13.5,3.3,9352,25,3031.25,9352,0
16/07/2020 05:30,431.25,1485.46875,625,2531.25,0,13.5,3.3,9353,27.045,3156.25,9353,0
16/07/2020 06:00,530,1486.5625,781.25,2531.25,0,12.9,4.5,9354,29.09,3312.5,9354,0
16/07/2020 06:30,629.0625,1487.03125,906.25,2500,0,12.9,4.5,9355,29.035,3406.25,9355,0
16/07/2020 07:00,728.28125,1487.34375,1031.25,2468.75,0,13.5,4.1,9356,28.98,3500,9356,0
16/07/2020 07:30,828.125,1487.34375,1156.25,2406.25,0,13.5,4.1,9357,31.395,3562.5,9357,0
16/07/2020 08:00,926.09375,1487.5,1281.25,2406.25,0,13.9,4.9,9358,33.81,3687.5,9358,0
16/07/2020 08:30,1024.53125,1487.65625,1406.25,2375,0,13.9,4.9,9359,34.905,3781.25,9359,0
16/07/2020 09:00,1124.21875,1484.53125,1531.25,2343.75,0,15.1,4,9360,36,3875,9360,0
16/07/2020 09:30,1218.90625,1480.78125,1625,2312.5,0,15.1,4,9361,36.795,3937.5,9361,-45.17612873
16/07/2020 10:00,1314.84375,1480.46875,1718.75,2250,0,15.9,4.2,9362,37.59,3968.75,9362,-157.9906735
16/07/2020 10:30,1414.53125,1479.21875,1812.5,2187.5,0,15.9,4.2,9363,37.045,4000,9363,-270.7527942
16/07/2020 11:00,1423.59375,1476.5625,1781.25,2156.25,0,16.6,3.8,9364,36.5,3937.5,9364,-213.334901
16/07/2020 11:30,1426.09375,1474.375,1750,2093.75,0,16.6,3.8,9365,37.75,3843.75,9365,-156.0305935
16/07/2020 12:00,1430.3125,1470.46875,1718.75,2062.5,0,17,4,9366,39,3781.25,9366,-108.276033
16/07/2020 12:30,1422.96875,1467.03125,1687.5,2031.25,0,17,4,9367,37.18,3718.75,9367,-89.37749797
16/07/2020 13:00,1412.8125,1462.34375,1656.25,2000,0,17.9,3.5,9368,35.36,3656.25,9368,-80.10443378
16/07/2020 13:30,1399.6875,1457.1875,1593.75,1968.75,0,17.9,3.5,9369,33.18,3562.5,9369,-51.79594932
16/07/2020 14:00,1388.125,1452.65625,1562.5,1937.5,0,18.2,4.4,9370,31,3500,9370,-71.19542607
16/07/2020 14:30,1370.78125,1449.375,1531.25,1906.25,0,18.2,4.4,9371,30.65,3437.5,9371,-81.12961682
16/07/2020 15:00,1355.625,1421.71875,1500,1906.25,0,20.1,2.6,9372,30.3,3406.25,9372,-91.47737572
16/07/2020 15:30,1341.25,1417.1875,1468.75,1875,0,20.1,2.6,9373,32.15,3343.75,9373,-72.73028817
16/07/2020 16:00,1333.125,1406.875,1406.25,1843.75,0,20.7,2.1,9374,34,3250,9374,-101.7231988
16/07/2020 16:30,1322.65625,1408.4375,1375,1843.75,0,20.7,2.1,9375,36.965,3218.75,9375,-130.5384499
16/07/2020 17:00,1300,1408.28125,1343.75,1843.75,0,20.6,2.8,9376,39.93,3187.5,9376,-150.0631621
16/07/2020 17:30,1254.0625,1401.5625,1281.25,1812.5,0,20.6,2.8,9377,41.03,3093.75,9377,-131.9451641
16/07/2020 18:00,1235.9375,1399.53125,1250,1812.5,0,21,2.4,9378,42.13,3062.5,9378,-180.0696059
16/07/2020 18:30,1217.34375,1400,1218.75,1812.5,0,21,2.4,9379,40.21,3031.25,9379,-237.705933
16/07/2020 19:00,1191.40625,1401.09375,1156.25,1812.5,0,19,4.8,9380,38.29,2968.75,9380,-285.9177484
16/07/2020 19:30,1165.15625,1404.0625,1093.75,1812.5,0,19,4.8,9381,38.025,2906.25,9381,-334.1004392
16/07/2020 20:00,1131.25,1407.8125,1031.25,1812.5,0,18.9,3.1,9382,37.76,2843.75,9382,-372.8615309
16/07/2020 20:30,1116.40625,1412.1875,968.75,1812.5,0,18.9,3.1,9383,36.88,2781.25,9383,-449.454642
16/07/2020 21:00,1103.125,1416.09375,937.5,1843.75,0,18.8,2,9384,36,2781.25,9384,-506.9278718
16/07/2020 21:30,1065,1420.625,875,1875,0,18.8,2,9385,31.375,2750,9385,-507.5540489
16/07/2020 22:00,1033.125,1424.84375,843.75,1875,0,17.9,2.9,9386,26.75,2718.75,9386,-527.1690471
16/07/2020 22:30,998.59375,1452.03125,812.5,1937.5,0,17.9,2.9,9387,29.405,2750,9387,-575.0546679
16/07/2020 23:00,964.53125,1456.09375,750,1968.75,0,18.3,2.2,9388,32.06,2718.75,9388,-623.3625942
16/07/2020 23:30,930.15625,1466.71875,750,2000,0,18.3,2.2,9389,30.055,2750,9389,-614.2555397
17/07/2020 00:00,907.96875,1467.96875,718.75,2031.25,0,17.6,2.8,9390,28.05,2750,9390,-605.0960612
17/07/2020 00:30,886.25,1470.9375,718.75,2062.5,0,17.6,2.8,9391,27.025,2781.25,9391,-634.0947967
17/07/2020 01:00,894.375,1479.0625,750,2125,0,16.4,2.9,9392,26,2875,9392,-681.5406373
17/07/2020 01:30,812.8125,1481.71875,687.5,2156.25,0,16.4,2.9,9393,25.63,2843.75,9393,-568.4144601
17/07/2020 02:00,743.28125,1483.75,625,2187.5,0,15.3,3.5,9394,25.26,2812.5,9394,-474.1751682
17/07/2020 02:30,682.34375,1485.625,593.75,2250,0,15.3,3.5,9395,25.295,2843.75,9395,-351.1293626
17/07/2020 03:00,621.09375,1485.9375,562.5,2281.25,0,15.2,1.8,9396,25.33,2843.75,9396,-228.1185064
17/07/2020 03:30,644.0625,1486.40625,593.75,2312.5,0,15.2,1.8,9397,25.41,2906.25,9397,-218.1318915
17/07/2020 04:00,659.0625,1486.875,687.5,2343.75,0,14.9,1.8,9398,25.49,3031.25,9398,-208.2938117
17/07/2020 04:30,685.3125,1487.1875,750,2343.75,0,14.9,1.8,9399,25.545,3093.75,9399,-179.1494535
17/07/2020 05:00,733.125,1487.34375,843.75,2343.75,0,15.4,1.9,9400,25.6,3187.5,9400,-178.2553308
17/07/2020 05:30,781.71875,1486.875,906.25,2375,0,15.4,1.9,9401,27.43,3281.25,9401,-139.1593072
17/07/2020 06:00,824.375,1486.40625,968.75,2375,0,16,2.5,9402,29.26,3343.75,9402,-90.62420971
17/07/2020 06:30,866.25,1486.40625,1031.25,2375,0,16,2.5,9403,33.375,3406.25,9403,-51.6446842
17/07/2020 07:00,903.59375,1486.40625,1062.5,2343.75,0,17.5,2.4,9404,37.49,3406.25,9404,-3.19987267
17/07/2020 07:30,918.59375,1387.8125,1093.75,2312.5,0,17.5,2.4,9405,37.64,3406.25,9405,0
17/07/2020 08:00,961.5625,1289.0625,1125,2156.25,0,19.2,2.6,9406,37.79,3281.25,9406,0
